category,method,dynamic_spec,max_lag,control_spec,coefficient_type,coef,std_error,t_stat,p_value,n_obs,n_store_upc_clusters,n_weeks,endogenous_vars,instruments,controls_requested,controls_used,fixed_effects,cluster,first_stage_diagnostics
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price_lag1,2.091813714176988,0.06984620925865213,29.948851002502565,0.0,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0963999418,""partial.rsquared"":0.0963311425,""shea.rsquared"":0.1310288629,""f.stat"":10909.8795994244,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.0898107595,""partial.rsquared"":0.0897414641,""shea.rsquared"":0.1220656341,""f.stat"":5740.4929234844,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,cumulative_sum,0.16367229019448581,0.11802369466148718,1.3867748392721213,0.16551043162226464,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0963999418,""partial.rsquared"":0.0963311425,""shea.rsquared"":0.1310288629,""f.stat"":10909.8795994244,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.0898107595,""partial.rsquared"":0.0897414641,""shea.rsquared"":0.1220656341,""f.stat"":5740.4929234844,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price,-0.783073717101162,0.05482146684034431,-14.284070861906983,0.0,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1794172778,""partial.rsquared"":0.0893176997,""shea.rsquared"":0.1178154693,""f.stat"":8533.5382654022,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1026831562,""partial.rsquared"":0.0912760006,""shea.rsquared"":0.1203985872,""f.stat"":6508.0397926609,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price_lag1,1.3595468313756778,0.05560270245025102,24.45109268910256,0.0,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1794172778,""partial.rsquared"":0.0893176997,""shea.rsquared"":0.1178154693,""f.stat"":8533.5382654022,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1026831562,""partial.rsquared"":0.0912760006,""shea.rsquared"":0.1203985872,""f.stat"":6508.0397926609,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,cumulative_sum,0.5764731142745158,0.10602889062057455,5.436943750901163,5.420223980756589e-08,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1794172778,""partial.rsquared"":0.0893176997,""shea.rsquared"":0.1178154693,""f.stat"":8533.5382654022,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1026831562,""partial.rsquared"":0.0912760006,""shea.rsquared"":0.1203985872,""f.stat"":6508.0397926609,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price,-2.0464919898279907,0.04514149825000028,-45.33504799717139,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1004943243,""partial.rsquared"":0.1004943243,""shea.rsquared"":0.1372351452,""f.stat"":13642.6281320571,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0993643092,""partial.rsquared"":0.0993643092,""shea.rsquared"":0.1351694542,""f.stat"":11978.6180070284,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0931364009,""partial.rsquared"":0.0931364009,""shea.rsquared"":0.1293881854,""f.stat"":11090.6067519203,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag1,0.8226153619110083,0.024891387121626408,33.048192850461696,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1004943243,""partial.rsquared"":0.1004943243,""shea.rsquared"":0.1372351452,""f.stat"":13642.6281320571,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0993643092,""partial.rsquared"":0.0993643092,""shea.rsquared"":0.1351694542,""f.stat"":11978.6180070284,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0931364009,""partial.rsquared"":0.0931364009,""shea.rsquared"":0.1293881854,""f.stat"":11090.6067519203,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag2,1.6234221690464459,0.06079137333546871,26.704811554228545,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1004943243,""partial.rsquared"":0.1004943243,""shea.rsquared"":0.1372351452,""f.stat"":13642.6281320571,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0993643092,""partial.rsquared"":0.0993643092,""shea.rsquared"":0.1351694542,""f.stat"":11978.6180070284,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0931364009,""partial.rsquared"":0.0931364009,""shea.rsquared"":0.1293881854,""f.stat"":11090.6067519203,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,cumulative_sum,0.3995455411294633,0.12296866912840887,3.249165368393486,0.001157441697552164,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1004943243,""partial.rsquared"":0.1004943243,""shea.rsquared"":0.1372351452,""f.stat"":13642.6281320571,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0993643092,""partial.rsquared"":0.0993643092,""shea.rsquared"":0.1351694542,""f.stat"":11978.6180070284,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0931364009,""partial.rsquared"":0.0931364009,""shea.rsquared"":0.1293881854,""f.stat"":11090.6067519203,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price,-2.035896919529734,0.045893260713926534,-44.361566117962305,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1005910084,""partial.rsquared"":0.1005218424,""shea.rsquared"":0.1372423139,""f.stat"":13643.2610766876,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0994601068,""partial.rsquared"":0.0993903967,""shea.rsquared"":0.1351704188,""f.stat"":11979.0110199173,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0932281145,""partial.rsquared"":0.0931622649,""shea.rsquared"":0.1293957042,""f.stat"":11088.9986331301,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag1,0.8288011882762132,0.02520975916691858,32.8762041235128,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1005910084,""partial.rsquared"":0.1005218424,""shea.rsquared"":0.1372423139,""f.stat"":13643.2610766876,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0994601068,""partial.rsquared"":0.0993903967,""shea.rsquared"":0.1351704188,""f.stat"":11979.0110199173,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0932281145,""partial.rsquared"":0.0931622649,""shea.rsquared"":0.1293957042,""f.stat"":11088.9986331301,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag2,1.6395703359428577,0.061665770930430075,26.5880132722671,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1005910084,""partial.rsquared"":0.1005218424,""shea.rsquared"":0.1372423139,""f.stat"":13643.2610766876,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0994601068,""partial.rsquared"":0.0993903967,""shea.rsquared"":0.1351704188,""f.stat"":11979.0110199173,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0932281145,""partial.rsquared"":0.0931622649,""shea.rsquared"":0.1293957042,""f.stat"":11088.9986331301,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,cumulative_sum,0.43247460468933707,0.12502073466604344,3.4592230308401826,0.0005417361179302915,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1005910084,""partial.rsquared"":0.1005218424,""shea.rsquared"":0.1372423139,""f.stat"":13643.2610766876,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0994601068,""partial.rsquared"":0.0993903967,""shea.rsquared"":0.1351704188,""f.stat"":11979.0110199173,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0932281145,""partial.rsquared"":0.0931622649,""shea.rsquared"":0.1293957042,""f.stat"":11088.9986331301,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price,-0.8673205865499791,0.05006512657840311,-17.323846873566485,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1814024126,""partial.rsquared"":0.0911781526,""shea.rsquared"":0.1231194453,""f.stat"":9224.8014550789,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1103957277,""partial.rsquared"":0.0992442529,""shea.rsquared"":0.1356768109,""f.stat"":11676.9297120742,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0940970429,""partial.rsquared"":0.0938670017,""shea.rsquared"":0.1258695611,""f.stat"":10878.7373886949,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag1,0.8159744112802256,0.022146335529817488,36.84466941185869,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1814024126,""partial.rsquared"":0.0911781526,""shea.rsquared"":0.1231194453,""f.stat"":9224.8014550789,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1103957277,""partial.rsquared"":0.0992442529,""shea.rsquared"":0.1356768109,""f.stat"":11676.9297120742,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0940970429,""partial.rsquared"":0.0938670017,""shea.rsquared"":0.1258695611,""f.stat"":10878.7373886949,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag2,0.746639749961695,0.05027921532189279,14.849868781396633,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1814024126,""partial.rsquared"":0.0911781526,""shea.rsquared"":0.1231194453,""f.stat"":9224.8014550789,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1103957277,""partial.rsquared"":0.0992442529,""shea.rsquared"":0.1356768109,""f.stat"":11676.9297120742,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0940970429,""partial.rsquared"":0.0938670017,""shea.rsquared"":0.1258695611,""f.stat"":10878.7373886949,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,cumulative_sum,0.6952935746919415,0.11237822218371168,6.187084660898993,6.128706431240971e-10,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1814024126,""partial.rsquared"":0.0911781526,""shea.rsquared"":0.1231194453,""f.stat"":9224.8014550789,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1103957277,""partial.rsquared"":0.0992442529,""shea.rsquared"":0.1356768109,""f.stat"":11676.9297120742,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0940970429,""partial.rsquared"":0.0938670017,""shea.rsquared"":0.1258695611,""f.stat"":10878.7373886949,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
