category,method,dynamic_spec,max_lag,control_spec,coefficient_type,coef,std_error,t_stat,p_value,n_obs,n_store_upc_clusters,n_weeks,endogenous_vars,instruments,controls_requested,controls_used,fixed_effects,cluster,first_stage_diagnostics
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price_lag1,1.6331130690982436,0.021332675812486167,76.55453462347049,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.187299624,""partial.rsquared"":0.1867344974,""shea.rsquared"":0.1559130553,""f.stat"":8479.1640339359,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1861949203,""partial.rsquared"":0.1856316227,""shea.rsquared"":0.1549922155,""f.stat"":8741.004164251,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,cumulative_sum,0.03424173035473754,0.03665686962249144,0.9341149614621743,0.3502445950927646,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.187299624,""partial.rsquared"":0.1867344974,""shea.rsquared"":0.1559130553,""f.stat"":8479.1640339359,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1861949203,""partial.rsquared"":0.1856316227,""shea.rsquared"":0.1549922155,""f.stat"":8741.004164251,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price,-0.5889660465330224,0.02374081798139331,-24.808161496146433,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2305224592,""partial.rsquared"":0.1692555098,""shea.rsquared"":0.135508118,""f.stat"":7072.8482639983,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1870307451,""partial.rsquared"":0.1836122109,""shea.rsquared"":0.1470022759,""f.stat"":8519.1887643987,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price_lag1,1.10982463789475,0.01677921146243083,66.14283635316723,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2305224592,""partial.rsquared"":0.1692555098,""shea.rsquared"":0.135508118,""f.stat"":7072.8482639983,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1870307451,""partial.rsquared"":0.1836122109,""shea.rsquared"":0.1470022759,""f.stat"":8519.1887643987,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,cumulative_sum,0.5208585913617276,0.034782057626517225,14.974921752893488,0.0,6623906,32693,369,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2305224592,""partial.rsquared"":0.1692555098,""shea.rsquared"":0.135508118,""f.stat"":7072.8482639983,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1870307451,""partial.rsquared"":0.1836122109,""shea.rsquared"":0.1470022759,""f.stat"":8519.1887643987,""f.pval"":0.0,""f.dist"":""chi2(2)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price,-1.8189036204254112,0.018312123421780978,-99.32783754951944,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1883507391,""partial.rsquared"":0.1883507391,""shea.rsquared"":0.1636927812,""f.stat"":8475.9114922673,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1855295008,""partial.rsquared"":0.1855295008,""shea.rsquared"":0.1506437174,""f.stat"":8505.5621133121,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1878822793,""partial.rsquared"":0.1878822793,""shea.rsquared"":0.1582581827,""f.stat"":9017.3968129385,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag1,0.8964727998336969,0.013250818423662571,67.65414566641603,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1883507391,""partial.rsquared"":0.1883507391,""shea.rsquared"":0.1636927812,""f.stat"":8475.9114922673,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1855295008,""partial.rsquared"":0.1855295008,""shea.rsquared"":0.1506437174,""f.stat"":8505.5621133121,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1878822793,""partial.rsquared"":0.1878822793,""shea.rsquared"":0.1582581827,""f.stat"":9017.3968129385,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag2,1.300564115118494,0.01801559495141111,72.19101665119445,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1883507391,""partial.rsquared"":0.1883507391,""shea.rsquared"":0.1636927812,""f.stat"":8475.9114922673,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1855295008,""partial.rsquared"":0.1855295008,""shea.rsquared"":0.1506437174,""f.stat"":8505.5621133121,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1878822793,""partial.rsquared"":0.1878822793,""shea.rsquared"":0.1582581827,""f.stat"":9017.3968129385,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,cumulative_sum,0.3781332945267796,0.03928251206198652,9.62599575938773,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1883507391,""partial.rsquared"":0.1883507391,""shea.rsquared"":0.1636927812,""f.stat"":8475.9114922673,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1855295008,""partial.rsquared"":0.1855295008,""shea.rsquared"":0.1506437174,""f.stat"":8505.5621133121,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1878822793,""partial.rsquared"":0.1878822793,""shea.rsquared"":0.1582581827,""f.stat"":9017.3968129385,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price,-1.877767514435013,0.01792079644161242,-104.78147668006552,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1886537134,""partial.rsquared"":0.188095711,""shea.rsquared"":0.1636727954,""f.stat"":8468.3710039538,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1858354638,""partial.rsquared"":0.1852833534,""shea.rsquared"":0.1506368864,""f.stat"":8498.5599308752,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1881766349,""partial.rsquared"":0.1876649644,""shea.rsquared"":0.1582552916,""f.stat"":9012.518997003,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag1,0.8624081837072548,0.012883591096594642,66.93849387498834,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1886537134,""partial.rsquared"":0.188095711,""shea.rsquared"":0.1636727954,""f.stat"":8468.3710039538,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1858354638,""partial.rsquared"":0.1852833534,""shea.rsquared"":0.1506368864,""f.stat"":8498.5599308752,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1881766349,""partial.rsquared"":0.1876649644,""shea.rsquared"":0.1582552916,""f.stat"":9012.518997003,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag2,1.2702967774589111,0.017312602330263282,73.37410940459077,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1886537134,""partial.rsquared"":0.188095711,""shea.rsquared"":0.1636727954,""f.stat"":8468.3710039538,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1858354638,""partial.rsquared"":0.1852833534,""shea.rsquared"":0.1506368864,""f.stat"":8498.5599308752,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1881766349,""partial.rsquared"":0.1876649644,""shea.rsquared"":0.1582552916,""f.stat"":9012.518997003,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,cumulative_sum,0.25493744673115293,0.037637246990530636,6.77354129528374,1.2566836460337072e-11,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1886537134,""partial.rsquared"":0.188095711,""shea.rsquared"":0.1636727954,""f.stat"":8468.3710039538,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1858354638,""partial.rsquared"":0.1852833534,""shea.rsquared"":0.1506368864,""f.stat"":8498.5599308752,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.1881766349,""partial.rsquared"":0.1876649644,""shea.rsquared"":0.1582552916,""f.stat"":9012.518997003,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price,-0.7877061061609081,0.02206614975039502,-35.697487557692604,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2316538592,""partial.rsquared"":0.1717032899,""shea.rsquared"":0.1375841701,""f.stat"":7234.7832140572,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1866481643,""partial.rsquared"":0.1833449118,""shea.rsquared"":0.1512889767,""f.stat"":8536.0022807023,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.188728373,""partial.rsquared"":0.1880360798,""shea.rsquared"":0.1476869968,""f.stat"":9110.232820027,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag1,0.7846482988153748,0.011604510665653262,67.61580228779117,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2316538592,""partial.rsquared"":0.1717032899,""shea.rsquared"":0.1375841701,""f.stat"":7234.7832140572,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1866481643,""partial.rsquared"":0.1833449118,""shea.rsquared"":0.1512889767,""f.stat"":8536.0022807023,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.188728373,""partial.rsquared"":0.1880360798,""shea.rsquared"":0.1476869968,""f.stat"":9110.232820027,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag2,0.6164748433484966,0.014840464434338457,41.54013144777818,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2316538592,""partial.rsquared"":0.1717032899,""shea.rsquared"":0.1375841701,""f.stat"":7234.7832140572,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1866481643,""partial.rsquared"":0.1833449118,""shea.rsquared"":0.1512889767,""f.stat"":8536.0022807023,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.188728373,""partial.rsquared"":0.1880360798,""shea.rsquared"":0.1476869968,""f.stat"":9110.232820027,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
canned_soup,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,cumulative_sum,0.6134170360029633,0.035861525170159565,17.105157493786365,0.0,6389463,32627,360,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.2316538592,""partial.rsquared"":0.1717032899,""shea.rsquared"":0.1375841701,""f.stat"":7234.7832140572,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1866481643,""partial.rsquared"":0.1833449118,""shea.rsquared"":0.1512889767,""f.stat"":8536.0022807023,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.188728373,""partial.rsquared"":0.1880360798,""shea.rsquared"":0.1476869968,""f.stat"":9110.232820027,""f.pval"":0.0,""f.dist"":""chi2(3)""}]"
